LocationNo,BusinessMonth,rollavg_Income,rollavg_Payroll,rollavg_PayrollPct,change_Income,change_Payroll,change_PayrollPct,change_BuyTransactions,change_BuyItems,change3mo_Payroll,change3mo_PayrollPct,change6mo_Payroll,change6mo_PayrollPct,change12mo_Payroll,change12mo_PayrollPct,change3mo_BuyTransactions,change3mo_BuyItems,change6mo_BuyTransactions,change6mo_BuyItems,change12mo_BuyTransactions,change12mo_BuyItems
14,4/1/2012,-0.345375,-0.322612,0.009704,0.026871,-0.04843,-0.021664,-0.014261969,-0.014261969,-0.025307,-0.014873,-0.016599,-0.008816,-0.088283,-0.015923,-0.010369546,-0.010369546,-0.047238456,-0.047238456,-0.002947921,-0.002947921
14,5/1/2012,-0.349868,-0.328338,0.009291,0.012694,-0.052983,-0.018793,-0.025488379,-0.025488379,-0.032951,-0.019995,-0.015097,-0.010665,-0.094254,-0.022282,-0.010030159,-0.010030159,-0.039501788,-0.039501788,0.007533227,0.007533227
14,6/1/2012,-0.351257,-0.333372,0.007793,0.008357,-0.061193,-0.019588,-0.009031686,-0.009031686,-0.042075,-0.02252,-0.012565,-0.011458,-0.091206,-0.024218,-0.0134998,-0.0134998,-0.021908583,-0.021908583,-0.005865474,-0.005865474
14,7/1/2012,-0.349866,-0.342821,0.00305,0.011078,-0.080743,-0.026581,0.01187379,0.01187379,-0.04843,-0.021664,-0.025307,-0.014873,-0.083838,-0.025045,-0.014261969,-0.014261969,-0.010369546,-0.010369546,-0.016514952,-0.016514952
14,8/1/2012,-0.353816,-0.346861,0.002985,-0.001748,-0.088129,-0.025649,0.027328725,0.027328725,-0.052983,-0.018793,-0.032951,-0.019995,-0.067344,-0.023045,-0.025488379,-0.025488379,-0.010030159,-0.010030159,-0.028805161,-0.028805161
14,9/1/2012,-0.359594,-0.347037,0.005437,-0.016745,-0.091788,-0.022145,0.037292057,0.037292057,-0.061193,-0.019588,-0.042075,-0.02252,-0.033638,-0.015805,-0.009031686,-0.009031686,-0.0134998,-0.0134998,-0.041117053,-0.041117053
14,10/1/2012,-0.361222,-0.34368,0.007585,-0.021868,-0.08337,-0.018336,0.038924007,0.038924007,-0.080743,-0.026581,-0.04843,-0.021664,-0.016599,-0.008816,0.01187379,0.01187379,-0.014261969,-0.014261969,-0.047238456,-0.047238456
14,11/1/2012,-0.361128,-0.335249,0.011131,-0.023989,-0.065694,-0.012417,0.035155983,0.035155983,-0.088129,-0.025649,-0.052983,-0.018793,-0.015097,-0.010665,0.027328725,0.027328725,-0.025488379,-0.025488379,-0.039501788,-0.039501788
14,12/1/2012,-0.365771,-0.330374,0.015318,-0.034031,-0.052862,-0.005437,0.015514661,0.015514661,-0.091788,-0.022145,-0.061193,-0.019588,-0.012565,-0.011458,0.037292057,0.037292057,-0.009031686,-0.009031686,-0.021908583,-0.021908583
14,1/1/2013,-0.366346,-0.322924,0.018443,-0.032985,-0.028057,0.000835,0.016927717,0.016927717,-0.08337,-0.018336,-0.080743,-0.026581,-0.025307,-0.014873,0.038924007,0.038924007,0.01187379,0.01187379,-0.010369546,-0.010369546
14,2/1/2013,-0.367552,-0.320346,0.020027,-0.039056,-0.016011,0.006368,0.011593535,0.011593535,-0.065694,-0.012417,-0.088129,-0.025649,-0.032951,-0.019995,0.035155983,0.035155983,0.027328725,0.027328725,-0.010030159,-0.010030159
14,3/1/2013,-0.365713,-0.315813,0.020945,-0.034636,-0.001135,0.00919,0.025579902,0.025579902,-0.052862,-0.005437,-0.091788,-0.022145,-0.042075,-0.02252,0.015514661,0.015514661,0.037292057,0.037292057,-0.0134998,-0.0134998
14,4/1/2013,-0.366184,-0.307973,0.024317,-0.031683,0.020436,0.014613,0.028691358,0.028691358,-0.028057,0.000835,-0.08337,-0.018336,-0.04843,-0.021664,0.016927717,0.016927717,0.038924007,0.038924007,-0.014261969,-0.014261969
14,5/1/2013,-0.365545,-0.305212,0.024989,-0.024245,0.032423,0.015698,0.038536291,0.038536291,-0.016011,0.006368,-0.065694,-0.012417,-0.052983,-0.018793,0.011593535,0.011593535,0.035155983,0.035155983,-0.025488379,-0.025488379
14,6/1/2013,-0.363834,-0.301726,0.025402,-0.01954,0.044041,0.017609,0.026364055,0.026364055,-0.001135,0.00919,-0.052862,-0.005437,-0.061193,-0.019588,0.025579902,0.025579902,0.015514661,0.015514661,-0.009031686,-0.009031686
14,7/1/2013,-0.362316,-0.299839,0.02548,-0.019272,0.060828,0.02243,0.010921643,0.010921643,0.020436,0.014613,-0.028057,0.000835,-0.080743,-0.026581,0.028691358,0.028691358,0.016927717,0.016927717,0.01187379,0.01187379
14,8/1/2013,-0.362191,-0.297975,0.026233,-0.013008,0.070571,0.023248,0.00315957,0.00315957,0.032423,0.015698,-0.016011,0.006368,-0.088129,-0.025649,0.038536291,0.038536291,0.011593535,0.011593535,0.027328725,0.027328725
14,9/1/2013,-0.360029,-0.299781,0.024533,-0.000679,0.067783,0.019096,0.00048699,0.00048699,0.044041,0.017609,-0.001135,0.00919,-0.091788,-0.022145,0.026364055,0.026364055,0.025579902,0.025579902,0.037292057,0.037292057
14,10/1/2013,-0.359254,-0.307762,0.020958,0.003074,0.051552,0.013373,-0.003671039,-0.003671039,0.060828,0.02243,0.020436,0.014613,-0.08337,-0.018336,0.010921643,0.010921643,0.028691358,0.028691358,0.038924007,0.038924007
14,11/1/2013,-0.358613,-0.316087,0.017225,0.003938,0.02726,0.006094,-0.015433438,-0.015433438,0.070571,0.023248,0.032423,0.015698,-0.065694,-0.012417,0.00315957,0.00315957,0.038536291,0.038536291,0.035155983,0.035155983
14,12/1/2013,-0.357917,-0.319206,0.015689,0.012376,0.015802,0.000371,-0.010668622,-0.010668622,0.067783,0.019096,0.044041,0.017609,-0.052862,-0.005437,0.00048699,0.00048699,0.026364055,0.026364055,0.015514661,0.015514661
14,1/1/2014,-0.359323,-0.323454,0.014546,0.011032,-0.000752,-0.003897,-0.020694307,-0.020694307,0.051552,0.013373,0.060828,0.02243,-0.028057,0.000835,-0.003671039,-0.003671039,0.010921643,0.010921643,0.016927717,0.016927717
14,2/1/2014,-0.360164,-0.320571,0.016164,0.01167,-0.000323,-0.003863,-0.007749489,-0.007749489,0.02726,0.006094,0.070571,0.023248,-0.016011,0.006368,-0.015433438,-0.015433438,0.00315957,0.00315957,0.011593535,0.011593535
14,3/1/2014,-0.362315,-0.31794,0.01821,0.005344,-0.003049,-0.002735,-0.018379626,-0.018379626,0.015802,0.000371,0.067783,0.019096,-0.001135,0.00919,-0.010668622,-0.010668622,0.00048699,0.00048699,0.025579902,0.025579902
14,4/1/2014,-0.36017,-0.316161,0.018041,0.009464,-0.011691,-0.006276,-0.021107082,-0.021107082,-0.000752,-0.003897,0.051552,0.013373,0.020436,0.014613,-0.020694307,-0.020694307,-0.003671039,-0.003671039,0.028691358,0.028691358
14,5/1/2014,-0.356563,-0.311502,0.018402,0.014109,-0.009021,-0.006587,-0.018590987,-0.018590987,-0.000323,-0.003863,0.02726,0.006094,0.032423,0.015698,-0.007749489,-0.007749489,-0.015433438,-0.015433438,0.038536291,0.038536291
14,6/1/2014,-0.357277,-0.309832,0.019404,0.010269,-0.011685,-0.005998,-0.006638388,-0.006638388,-0.003049,-0.002735,0.015802,0.000371,0.044041,0.017609,-0.018379626,-0.018379626,-0.010668622,-0.010668622,0.026364055,0.026364055
14,7/1/2014,-0.352389,-0.309203,0.017504,0.015585,-0.013514,-0.007976,-0.000148188,-0.000148188,-0.011691,-0.006276,-0.000752,-0.003897,0.060828,0.02243,-0.021107082,-0.021107082,-0.020694307,-0.020694307,0.010921643,0.010921643
14,8/1/2014,-0.337586,-0.307725,0.011795,0.038689,-0.013988,-0.014438,0.007954516,0.007954516,-0.009021,-0.006587,-0.000323,-0.003863,0.070571,0.023248,-0.018590987,-0.018590987,-0.007749489,-0.007749489,0.00315957,0.00315957
14,9/1/2014,-0.331408,-0.313443,0.007042,0.04509,-0.019782,-0.017491,0.002736867,0.002736867,-0.011685,-0.005998,-0.003049,-0.002735,0.067783,0.019096,-0.006638388,-0.006638388,-0.018379626,-0.018379626,0.00048699,0.00048699
14,10/1/2014,-0.328869,-0.316051,0.005003,0.047934,-0.012156,-0.015955,0.010917497,0.010917497,-0.013514,-0.007976,-0.011691,-0.006276,0.051552,0.013373,-0.000148188,-0.000148188,-0.021107082,-0.021107082,-0.003671039,-0.003671039
14,11/1/2014,-0.326718,-0.315797,0.004266,0.050067,0.000432,-0.012959,0.026913159,0.026913159,-0.013988,-0.014438,-0.009021,-0.006587,0.02726,0.006094,0.007954516,0.007954516,-0.018590987,-0.018590987,-0.015433438,-0.015433438
14,12/1/2014,-0.316346,-0.314366,0.000753,0.066305,0.007272,-0.014936,0.034785652,0.034785652,-0.019782,-0.017491,-0.011685,-0.005998,0.015802,0.000371,0.002736867,0.002736867,-0.006638388,-0.006638388,-0.010668622,-0.010668622
14,1/1/2015,-0.310176,-0.315521,-0.002018,0.079427,0.012173,-0.016564,0.043692501,0.043692501,-0.012156,-0.015955,-0.013514,-0.007976,-0.000752,-0.003897,0.010917497,0.010917497,-0.000148188,-0.000148188,-0.020694307,-0.020694307
14,2/1/2015,-0.305884,-0.319864,-0.005246,0.087932,0.001076,-0.02141,0.033120497,0.033120497,0.000432,-0.012959,-0.013988,-0.014438,-0.000323,-0.003863,0.026913159,0.026913159,0.007954516,0.007954516,-0.007749489,-0.007749489
14,3/1/2015,-0.303511,-0.324781,-0.007939,0.095465,-0.010316,-0.026149,0.036666932,0.036666932,0.007272,-0.014936,-0.019782,-0.017491,-0.003049,-0.002735,0.034785652,0.034785652,0.002736867,0.002736867,-0.018379626,-0.018379626
14,4/1/2015,-0.303166,-0.32628,-0.008628,0.092285,-0.0152,-0.026669,0.042865632,0.042865632,0.012173,-0.016564,-0.012156,-0.015955,-0.011691,-0.006276,0.043692501,0.043692501,0.010917497,0.010917497,-0.021107082,-0.021107082
14,5/1/2015,-0.303384,-0.325134,-0.008106,0.085619,-0.020265,-0.026508,0.036502623,0.036502623,0.001076,-0.02141,0.000432,-0.012959,-0.009021,-0.006587,0.033120497,0.033120497,0.026913159,0.026913159,-0.018590987,-0.018590987
14,6/1/2015,-0.297503,-0.323199,-0.009476,0.096222,-0.019748,-0.02888,0.031155421,0.031155421,-0.010316,-0.026149,0.007272,-0.014936,-0.011685,-0.005998,0.036666932,0.036666932,0.034785652,0.034785652,-0.006638388,-0.006638388
14,7/1/2015,-0.291073,-0.318837,-0.010185,0.097516,-0.01423,-0.027689,0.028724662,0.028724662,-0.0152,-0.026669,0.012173,-0.016564,-0.013514,-0.007976,0.042865632,0.042865632,0.043692501,0.043692501,-0.000148188,-0.000148188
14,8/1/2015,-0.295816,-0.317849,-0.008191,0.064228,-0.014905,-0.019986,0.017057683,0.017057683,-0.020265,-0.026508,0.001076,-0.02141,-0.013988,-0.014438,0.036502623,0.036502623,0.033120497,0.033120497,0.007954516,0.007954516
14,9/1/2015,-0.295664,-0.305899,-0.003795,0.054696,0.011203,-0.010837,0.023405965,0.023405965,-0.019748,-0.02888,-0.010316,-0.026149,-0.019782,-0.017491,0.031155421,0.031155421,0.036666932,0.036666932,0.002736867,0.002736867
14,10/1/2015,-0.295611,-0.293713,0.000703,0.050555,0.033192,-0.0043,0.022094552,0.022094552,-0.01423,-0.027689,-0.0152,-0.026669,-0.012156,-0.015955,0.028724662,0.028724662,0.042865632,0.042865632,0.010917497,0.010917497
14,11/1/2015,-0.293636,-0.288254,0.001986,0.050134,0.04072,-0.00228,0.022848385,0.022848385,-0.014905,-0.019986,-0.020265,-0.026508,0.000432,-0.012959,0.017057683,0.017057683,0.036502623,0.036502623,0.026913159,0.026913159
14,12/1/2015,-0.289487,-0.280251,0.003395,0.039546,0.050317,0.002642,0.018439072,0.018439072,0.011203,-0.010837,-0.019748,-0.02888,0.007272,-0.014936,0.023405965,0.023405965,0.031155421,0.031155421,0.034785652,0.034785652
14,1/1/2016,-0.284481,-0.2698,0.005348,0.037137,0.066626,0.007366,0.022398731,0.022398731,0.033192,-0.0043,-0.01423,-0.027689,0.012173,-0.016564,0.022094552,0.022094552,0.028724662,0.028724662,0.043692501,0.043692501
14,2/1/2016,-0.283981,-0.261572,0.008127,0.031583,0.085524,0.013373,0.035409514,0.035409514,0.04072,-0.00228,-0.014905,-0.019986,0.001076,-0.02141,0.022848385,0.022848385,0.017057683,0.017057683,0.033120497,0.033120497
14,3/1/2016,-0.280987,-0.25661,0.008818,0.032351,0.101044,0.016757,0.029650149,0.029650149,0.050317,0.002642,0.011203,-0.010837,-0.010316,-0.026149,0.018439072,0.018439072,0.023405965,0.023405965,0.036666932,0.036666932
14,4/1/2016,-0.279075,-0.252266,0.009627,0.034667,0.109648,0.018255,0.020735481,0.020735481,0.066626,0.007366,0.033192,-0.0043,-0.0152,-0.026669,0.022398731,0.022398731,0.022094552,0.022094552,0.042865632,0.042865632
14,5/1/2016,-0.279317,-0.253782,0.009161,0.034599,0.105447,0.017267,0.016988154,0.016988154,0.085524,0.013373,0.04072,-0.00228,-0.020265,-0.026508,0.035409514,0.035409514,0.022848385,0.022848385,0.036502623,0.036502623
14,6/1/2016,-0.280072,-0.25343,0.009588,0.024851,0.103255,0.019064,0.015236972,0.015236972,0.101044,0.016757,0.050317,0.002642,-0.019748,-0.02888,0.029650149,0.029650149,0.018439072,0.018439072,0.031155421,0.031155421
14,7/1/2016,-0.283746,-0.249137,0.01251,0.01037,0.102222,0.022695,0.017863973,0.017863973,0.109648,0.018255,0.066626,0.007366,-0.01423,-0.027689,0.020735481,0.020735481,0.022398731,0.022398731,0.028724662,0.028724662
14,8/1/2016,-0.285788,-0.244721,0.014844,0.014357,0.106568,0.023035,0.031380827,0.031380827,0.105447,0.017267,0.085524,0.013373,-0.014905,-0.019986,0.016988154,0.016988154,0.035409514,0.035409514,0.017057683,0.017057683
14,9/1/2016,-0.2857,-0.244373,0.014886,0.014194,0.087601,0.018681,0.034189401,0.034189401,0.103255,0.019064,0.101044,0.016757,0.011203,-0.010837,0.015236972,0.015236972,0.029650149,0.029650149,0.023405965,0.023405965
14,10/1/2016,-0.282553,-0.245775,0.013179,0.018615,0.067145,0.012476,0.029041797,0.029041797,0.102222,0.022695,0.109648,0.018255,0.033192,-0.0043,0.017863973,0.017863973,0.020735481,0.020735481,0.022094552,0.022094552
14,11/1/2016,-0.278606,-0.242798,0.012755,0.021351,0.063163,0.010769,0.018304069,0.018304069,0.106568,0.023035,0.105447,0.017267,0.04072,-0.00228,0.031380827,0.031380827,0.016988154,0.016988154,0.022848385,0.022848385
14,12/1/2016,-0.285763,-0.243511,0.015288,0.005235,0.050446,0.011893,0.01472599,0.01472599,0.087601,0.018681,0.103255,0.019064,0.050317,0.002642,0.034189401,0.034189401,0.015236972,0.015236972,0.018439072,0.018439072
14,1/1/2017,-0.288823,-0.243365,0.016479,-0.006048,0.035698,0.011131,0.005314356,0.005314356,0.067145,0.012476,0.102222,0.022695,0.066626,0.007366,0.029041797,0.029041797,0.017863973,0.017863973,0.022398731,0.022398731
14,2/1/2017,-0.286416,-0.240759,0.016506,-0.003363,0.027704,0.008379,-0.008019886,-0.008019886,0.063163,0.010769,0.106568,0.023035,0.085524,0.013373,0.018304069,0.018304069,0.031380827,0.031380827,0.035409514,0.035409514
14,3/1/2017,-0.283296,-0.235153,0.017341,-0.003184,0.028401,0.008523,0.001107459,0.001107459,0.050446,0.011893,0.087601,0.018681,0.101044,0.016757,0.01472599,0.01472599,0.034189401,0.034189401,0.029650149,0.029650149
14,4/1/2017,-0.284619,-0.234696,0.018066,-0.007582,0.023164,0.008439,1.73E-05,1.73E-05,0.035698,0.011131,0.067145,0.012476,0.109648,0.018255,0.005314356,0.005314356,0.029041797,0.029041797,0.020735481,0.020735481
14,5/1/2017,-0.281429,-0.230212,0.018471,-0.00289,0.031222,0.00931,0.010242108,0.010242108,0.027704,0.008379,0.063163,0.010769,0.105447,0.017267,-0.008019886,-0.008019886,0.018304069,0.018304069,0.016988154,0.016988154
14,6/1/2017,-0.281506,-0.226062,0.020064,-0.001966,0.036295,0.010476,0.015275023,0.015275023,0.028401,0.008523,0.050446,0.011893,0.103255,0.019064,0.001107459,0.001107459,0.01472599,0.01472599,0.015236972,0.015236972
14,7/1/2017,-0.282027,-0.226806,0.019944,0.002369,0.029403,0.007434,0.01837168,0.01837168,0.023164,0.008439,0.035698,0.011131,1.02E-01,2.27E-02,1.73E-05,1.73E-05,0.005314356,0.005314356,0.017863973,0.017863973
14,8/1/2017,-0.277555,-0.227102,0.018126,0.011349,0.023092,0.003282,0.018037544,0.018037544,0.031222,0.00931,0.027704,0.008379,0.106568,0.023035,0.010242108,0.010242108,-0.008019886,-0.008019886,0.031380827,0.031380827
14,9/1/2017,-0.276307,-0.223903,0.018889,0.012965,0.027082,0.004003,0.01916042,0.01916042,0.036295,0.010476,0.028401,0.008523,0.087601,0.018681,0.015275023,0.015275023,0.001107459,0.001107459,0.034189401,0.034189401
14,10/1/2017,-0.27871,-0.21936,0.021489,0.005276,0.035051,0.00831,0.0219162,0.0219162,0.029403,0.007434,0.023164,0.008439,0.067145,0.012476,1.84E-02,1.84E-02,1.73E-05,1.73E-05,0.029041797,0.029041797
14,11/1/2017,-0.279835,-0.219184,0.021926,-0.001685,0.031271,0.009171,0.034486115,0.034486115,0.023092,0.003282,0.031222,0.00931,0.063163,0.010769,0.018037544,0.018037544,0.010242108,0.010242108,0.018304069,0.018304069
14,12/1/2017,-0.278649,-0.215288,0.022895,0.009898,0.037393,0.007607,0.043240756,0.043240756,0.027082,0.004003,0.036295,0.010476,0.050446,0.011893,0.01916042,0.01916042,0.015275023,0.015275023,0.01472599,0.01472599
14,1/1/2018,-0.277067,-0.211704,0.023547,0.016467,0.042112,0.007068,0.050470134,0.050470134,0.035051,0.00831,0.029403,0.007434,0.035698,0.011131,0.0219162,0.0219162,0.01837168,0.01837168,0.005314356,0.005314356
14,2/1/2018,-0.282508,-0.214059,0.024852,0.005472,0.035488,0.008346,0.047896906,0.047896906,0.031271,0.009171,2.31E-02,3.28E-03,0.027704,0.008379,0.034486115,0.034486115,0.018037544,0.018037544,-0.008019886,-0.008019886
14,3/1/2018,-0.287193,-0.215256,0.026214,-0.005457,0.02627,0.008873,0.044062788,0.044062788,0.037393,0.007607,2.71E-02,4.00E-03,0.028401,0.008523,0.043240756,0.043240756,0.01916042,0.01916042,0.001107459,0.001107459
14,4/1/2018,-0.288081,-0.210691,0.028214,-0.004872,0.031662,0.010148,0.045030244,0.045030244,0.042112,0.007068,0.035051,0.00831,0.023164,0.008439,0.050470134,0.050470134,0.0219162,0.0219162,1.73E-05,1.73E-05
14,5/1/2018,-0.291426,-0.207013,0.031073,-0.013952,0.030419,0.012602,0.033466611,0.033466611,0.035488,0.008346,0.031271,0.009171,0.031222,0.00931,0.047896906,0.047896906,0.034486115,0.034486115,0.010242108,0.010242108
14,6/1/2018,-0.293545,-0.207629,0.031729,-0.016822,0.023994,0.011665,0.026636705,0.026636705,0.02627,0.008873,0.037393,0.007607,0.036295,0.010476,0.044062788,0.044062788,0.043240756,0.043240756,0.015275023,0.015275023
14,7/1/2018,-0.292696,-0.2063,0.031932,-0.014875,0.026765,0.011988,0.016532481,0.016532481,0.031662,0.010148,0.042112,0.007068,0.029403,0.007434,0.045030244,0.045030244,0.050470134,0.050470134,0.01837168,0.01837168
14,8/1/2018,-0.295645,-0.200196,0.035403,-0.025295,0.035395,0.017277,0.001258846,0.001258846,0.030419,0.012602,0.035488,0.008346,0.023092,0.003282,0.033466611,0.033466611,0.047896906,0.047896906,0.018037544,0.018037544
14,9/1/2018,-0.299116,-0.198626,0.037574,-0.03181,0.033025,0.018685,-0.006411982,-0.006411982,0.023994,0.011665,0.02627,0.008873,0.027082,0.004003,0.026636705,0.026636705,0.044062788,0.044062788,0.01916042,0.01916042
14,10/1/2018,-0.297933,-0.198894,0.037091,-0.026872,0.026615,0.015602,-0.008533233,-0.008533233,0.026765,0.011988,0.031662,0.010148,0.035051,0.00831,0.016532481,0.016532481,0.045030244,0.045030244,0.0219162,0.0219162
14,11/1/2018,-0.295714,-0.197261,0.036986,-0.022091,0.028587,0.01506,-0.021291348,-0.021291348,0.035395,0.017277,0.030419,0.012602,0.031271,0.009171,0.001258846,0.001258846,0.033466611,0.033466611,0.034486115,0.034486115
14,12/1/2018,-0.292568,-0.198185,0.035191,-0.019369,0.022138,0.012296,-0.034147151,-0.034147151,0.033025,0.018685,0.023994,0.011665,0.037393,0.007607,-0.006411982,-0.006411982,0.026636705,0.026636705,0.043240756,0.043240756
14,1/1/2019,-0.29682,-0.199155,0.036745,-0.027393,0.016213,0.013198,-0.047076507,-0.047076507,0.026615,0.015602,0.026765,0.011988,0.042112,0.007068,-0.008533233,-0.008533233,0.016532481,0.016532481,0.050470134,0.050470134
14,2/1/2019,-0.295405,-0.194208,0.038082,-0.018005,0.025752,0.01323,-0.040376797,-0.040376797,0.028587,0.01506,0.035395,0.017277,0.035488,0.008346,-0.021291348,-0.021291348,0.001258846,0.001258846,0.047896906,0.047896906
14,3/1/2019,-0.293796,-0.189553,0.039109,-0.009226,0.033278,0.012895,-0.046505462,-0.046505462,0.022138,0.012296,0.033025,0.018685,0.02627,0.008873,-0.034147151,-0.034147151,-0.006411982,-0.006411982,0.044062788,0.044062788
14,4/1/2019,-0.290776,-0.186985,0.038821,-0.003767,0.030545,0.010607,-0.040944112,-0.040944112,0.016213,0.013198,0.026615,0.015602,0.031662,0.010148,-0.047076507,-0.047076507,-0.008533233,-0.008533233,0.045030244,0.045030244
14,5/1/2019,-0.286079,-0.18415,0.037908,0.007539,0.029318,0.006835,-0.03467162,-0.03467162,0.025752,0.01323,0.028587,0.01506,0.030419,0.012602,-0.040376797,-0.040376797,-0.021291348,-0.021291348,0.033466611,0.033466611
15,10/1/2008,0.315375,0.190462,-0.026078,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,11/1/2008,0.294914,0.181797,-0.023047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,12/1/2008,0.312033,0.158706,-0.02932,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1/1/2009,0.329978,0.141561,-0.036378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,2/1/2009,0.324919,0.131067,-0.037817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,3/1/2009,0.325829,0.124677,-0.039257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,4/1/2009,0.325539,0.118585,-0.040611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,5/1/2009,0.336892,0.125738,-0.041247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,6/1/2009,0.338394,0.126244,-0.041583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,7/1/2009,0.33699,0.128766,-0.040814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,8/1/2009,0.337087,0.125401,-0.041583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,9/1/2009,0.329287,0.123708,-0.040719,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,10/1/2009,0.329362,0.118905,-0.041769,0.013082,-0.071044,-0.015691,0.03490894,0.03490894,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,11/1/2009,0.329909,0.125988,-0.040502,0.030434,-0.053242,-0.017455,0.061619993,0.061619993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,12/1/2009,0.317834,0.12604,-0.038454,0.004332,-0.029085,-0.009134,0.033113129,0.033113129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1/1/2010,0.315382,0.134591,-0.036116,-0.011198,-0.006374,0.000262,0.013759798,0.013759798,-0.071044,-0.015691,NULL,NULL,NULL,NULL,0.03490894,0.03490894,NULL,NULL,NULL,NULL
15,2/1/2010,0.321285,0.122806,-0.039957,-0.002889,-0.007918,-0.00214,0.025122394,0.025122394,-0.053242,-0.017455,NULL,NULL,NULL,NULL,0.061619993,0.061619993,NULL,NULL,NULL,NULL
15,3/1/2010,0.314452,0.143314,-0.034585,-0.009007,0.017858,0.004672,0.036453175,0.036453175,-0.029085,-0.009134,NULL,NULL,NULL,NULL,0.033113129,0.033113129,NULL,NULL,NULL,NULL
